participant,repetition,start time,end time,hand coordination,hand delay,eye coordination,eye delay,overall coordination,overall delay
4,4,28,29,78.04957417459003,23.33999999999996,78.85181395668232,23.689999999999962,77.76480381616375,-4.540000000000002
4,4,29,30,77.35942841926297,48.349999999999966,78.00611363284831,61.13999999999997,77.73349269956981,-13.490000000000002
4,4,0,30,95.24485920503575,35.089999999999975,95.58019308128715,35.839999999999975,95.06987368274066,-5.960000000000001
4,5,0,1,52.837850790384664,230.14999999999995,65.11783625958944,154.45999999999992,64.65422069460554,79.50999999999999
4,5,1,2,79.71573241861766,10.019999999999959,78.06483034317296,10.019999999999959,75.49459629422216,3.360000000000001
4,5,2,3,75.72101938502799,68.34999999999997,78.0656361535768,10.04999999999996,57.442447989940526,138.62
4,5,3,4,79.666075236429,21.879999999999963,78.53992339420705,13.20999999999996,72.76862118439004,-63.11
4,5,4,5,79.24563231794689,31.37999999999997,79.68689635457112,29.979999999999972,75.97307512042846,-11.860000000000003
4,5,5,6,77.83639080110002,48.14999999999997,77.50625652659664,53.07999999999998,75.65072881722901,-3.160000000000001
4,5,6,7,78.83058531191469,38.62999999999997,79.4742797819329,37.40999999999996,75.49847561071051,2.9000000000000012
4,5,7,8,79.71573241861766,10.019999999999959,79.65873562426574,28.76999999999997,75.71918290086984,-21.870000000000008
4,5,8,9,79.71573241861766,10.019999999999959,78.59593601507927,19.619999999999962,76.31752319891473,-27.01
4,5,9,10,79.80832414252885,13.899999999999961,78.83758510497259,22.989999999999966,69.77436136131591,-95.85
4,5,10,11,79.71573241861766,10.019999999999959,79.37072180204183,46.15999999999997,73.3676418714501,-60.63
4,5,11,12,79.71573241861766,10.019999999999959,78.07964073103176,10.539999999999958,73.09509649292902,-61.36
4,5,12,13,79.31979085032019,29.13999999999997,78.51402463303226,13.349999999999959,75.44237202128558,5.490000000000002
4,5,13,14,79.71573241861766,10.019999999999959,77.3497682871987,53.629999999999974,75.08862644673397,-45.56000000000002
4,5,14,15,72.07630309031555,93.21999999999998,79.36976564035318,46.179999999999964,72.37925594480865,37.07000000000001
4,5,15,16,79.71573241861766,10.019999999999959,78.06483034317296,10.019999999999959,68.35309316323887,54.33
4,5,16,17,79.69027928182282,19.599999999999962,78.51934995019249,12.94999999999996,75.56263539667542,4.44
4,5,17,18,77.9058232520301,47.50999999999997,79.7062446047775,32.389999999999965,74.6268474020291,15.420000000000002
4,5,18,19,79.72975413497136,18.759999999999962,78.58196574113855,14.84999999999996,74.60501429758554,16.680000000000003
4,5,19,20,79.75522987946164,11.19999999999996,79.10719124049115,51.37999999999997,74.6554428004423,-52.86
4,5,20,21,79.65915151201871,17.37999999999996,79.33158009830382,47.07999999999997,76.15859046743134,-30.710000000000004
4,5,21,22,79.80919570021628,15.26999999999996,79.38423777963874,44.79999999999997,76.19747585599528,-29.790000000000006
4,5,22,23,79.79983992377733,15.14999999999996,79.66408732851562,28.84999999999997,76.01271375472416,-14.030000000000003
4,5,23,24,79.71573241861766,10.019999999999959,77.27398939375915,57.26999999999997,65.88236681060057,-119.83000000000001
4,5,24,25,79.71573241861766,10.019999999999959,77.34926668670217,53.63999999999997,72.73505104161073,-70.4
4,5,25,26,77.61390470637377,50.309999999999974,79.41771459867559,45.309999999999974,75.69424671454779,-3.5600000000000005
4,5,26,27,77.72868273148447,48.93999999999996,78.2887747606741,11.269999999999959,73.36459793280167,28.990000000000006
4,5,27,28,79.71573241861766,10.019999999999959,79.70263044021142,35.93999999999997,76.20256783929597,-30.000000000000007
4,5,28,29,78.37739541371737,44.69999999999997,73.03112728410693,103.32999999999998,73.75492940023688,-54.309999999999995
4,5,29,30,75.17802919464215,58.70999999999997,78.13747099249301,63.55999999999998,75.97853687738821,-12.500000000000002
4,5,0,30,95.59012090863855,13.259999999999959,95.56333315730686,31.619999999999976,94.65014142289203,-27.980000000000004
5,1,0,1,52.32795734682432,254.3399999999999,56.946936484401824,128.85999999999999,53.93930541242425,114.21000000000001
5,1,1,2,23.85272015021746,2101.0899999999997,59.28213668627739,27.09999999999997,52.747771229480776,64.48999999999998
5,1,2,3,23.85272015021746,2101.0899999999997,24.033363984398544,2101.0899999999997,24.72020724775768,-2212.1899999999996
5,1,3,4,61.29631815742229,10.019999999999959,59.538180758981966,10.019999999999959,40.88651863825033,339.9600000000001
5,1,4,5,63.05896113742426,29.09999999999997,59.55996823909293,39.33999999999997,54.86379062794842,11.040000000000003
5,1,5,6,66.91655544772645,83.34999999999997,56.205735271559675,142.78999999999996,57.96160274249401,-10.000000000000002
5,1,6,7,61.29631815742229,10.019999999999959,59.538180758981966,10.019999999999959,58.19941949459678,-3.930000000000001
5,1,7,8,61.29631815742229,10.019999999999959,59.26262598666878,21.03999999999996,57.18453981832522,-21.089999999999996
5,1,8,9,61.49542471179409,11.989999999999961,59.6025704177081,70.10999999999997,54.75493675098618,-54.43000000000001
5,1,9,10,61.42579938437173,10.70999999999996,59.296642263304754,27.28999999999997,51.13231661115811,-105.02000000000001
5,1,10,11,61.29631815742229,10.019999999999959,59.76119493667971,11.11999999999996,52.8815271339321,54.650000000000006
5,1,11,12,64.8042415483444,72.87999999999997,59.478080565314585,82.52999999999997,54.1378141296086,20.250000000000004
5,1,12,13,62.51314870192984,20.509999999999962,59.7819281793176,13.37999999999996,44.34103051448673,275.49
5,1,13,14,65.2560929883623,132.51,58.90849912744508,87.56999999999998,44.25443636770702,287.79
5,1,14,15,66.84915715093153,77.87999999999997,59.57924436791393,70.95999999999998,54.857348743260424,7.770000000000002
5,1,15,16,66.98474143072099,105.02999999999999,59.56249181950136,79.55999999999997,54.078732852495,31.020000000000007
5,1,16,17,65.010623066527,68.17999999999998,59.60899202393737,71.75999999999998,54.13513272405319,19.890000000000004
5,1,17,18,62.7939964250989,24.459999999999965,59.57396567426083,34.989999999999974,55.13796450620509,45.780000000000015
5,1,18,19,64.31258387441333,42.959999999999965,59.554996230595336,39.45999999999996,57.57853757766791,-6.660000000000001
5,1,19,20,61.42889694710699,10.77999999999996,59.38221017112004,29.969999999999974,57.61518863020916,-5.920000000000001
5,1,20,21,60.223744901552436,169.30999999999997,58.90682905659541,87.65999999999998,52.805186894937904,63.23000000000001
5,1,21,22,62.93080256623297,27.229999999999965,59.541725819159716,39.749999999999964,57.82364582849302,-13.97
5,1,22,23,61.75157974953329,16.12999999999996,59.538180758981966,10.019999999999959,54.150587867763335,69.32000000000001
5,1,23,24,67.34178800982187,97.12999999999998,59.64477033731919,62.63999999999997,52.891018377244706,53.99999999999999
5,1,24,25,64.7919332457912,73.49999999999999,60.0710997598517,53.90999999999997,53.90195002257849,28.480000000000004
5,1,25,26,64.92419358471805,72.49999999999999,60.07270271961279,54.07999999999997,54.14314008366031,20.610000000000003
5,1,26,27,67.0675130022938,83.35999999999996,59.61589297670934,57.59999999999997,58.16266290821716,-2.61
5,1,27,28,67.05000244801106,103.36999999999998,59.744476428732284,60.68999999999997,54.0397875683187,29.460000000000008
5,1,28,29,64.09843578649748,62.129999999999974,59.65246757865243,62.43999999999997,54.84811357832451,12.400000000000002
5,1,29,30,65.41114801021834,120.91999999999999,60.15755997578397,45.849999999999966,52.88625250869906,54.28999999999999
5,1,0,30,92.10490622789888,91.69999999999997,89.21264083783663,45.72999999999997,88.4715715758985,4.000000000000001
5,2,0,1,41.287049525469804,427.00999999999993,53.230437652697034,237.29999999999993,53.409979810565325,164.71000000000004
5,2,1,2,68.6229851271008,32.93999999999997,61.34994424539128,12.28999999999996,53.52271438491376,157.60000000000002
5,2,2,3,66.17076966130203,10.019999999999959,44.71946488065661,355.67999999999984,41.420433376337606,-355.44
5,2,3,4,66.16175355478944,10.47999999999996,62.076496855702835,28.71999999999997,62.66921305881708,-28.720000000000006
5,2,4,5,67.7055177111633,27.049999999999965,59.447208388300645,158.37999999999997,57.60292899322735,-84.06000000000002
5,2,5,6,68.28938078076251,88.05999999999997,61.44737594204405,120.25999999999998,62.7317047234894,-20.330000000000005
5,2,6,7,68.0711300838681,75.84999999999997,62.969572129063444,60.129999999999974,60.858718037670776,-43.459999999999994
5,2,7,8,67.59916753930081,38.459999999999965,61.9994544643425,41.679999999999964,63.71100172828886,29.170000000000005
5,2,8,9,67.84627504786206,95.85999999999997,63.07269412689605,70.00999999999998,62.25910212781959,62.52
5,2,9,10,68.0574642676048,79.75999999999998,60.06166184719349,79.35999999999997,64.75448350319279,5.86
5,2,10,11,68.97658013231295,52.14999999999998,62.232100329127334,129.58999999999995,59.899935638171755,-38.029999999999994
5,2,11,12,55.81582749320923,230.43999999999997,63.05603150002741,53.44999999999997,33.97166463727906,537.6400000000001
5,2,12,13,66.98594317399508,21.529999999999962,63.01299623290559,62.42999999999998,60.6536833758006,-54.12000000000001
5,2,13,14,67.60864179574556,38.71999999999998,58.9636967405097,139.9,60.12213555706136,-59.10000000000001
5,2,14,15,62.61488338983353,162.53999999999996,60.02864461397961,154.92999999999995,64.82452951891183,11.74999999999998
5,2,15,16,68.99944017449258,53.419999999999966,61.30617654129937,11.56999999999996,59.493143349725045,87.92
5,2,16,17,67.60466669685441,38.58999999999997,59.72932082152956,37.53999999999997,62.84743709054567,-4.470000000000001
5,2,17,18,68.7212301567088,42.85999999999997,62.09433824020284,29.01999999999997,63.28766765114092,-4.12
5,2,18,19,68.10503059821131,78.56999999999998,62.905187284037986,62.76999999999997,63.92456922340437,20.790000000000006
5,2,19,20,69.61862723897696,69.27999999999997,62.645098081279556,50.97999999999997,64.82538768600702,11.82
5,2,20,21,69.0542634416723,56.68999999999996,61.01778664748975,89.74999999999997,62.3268375022627,-23.220000000000006
5,2,21,22,67.71879152483619,27.36999999999997,61.634522726544795,21.879999999999967,64.62898707878948,4.31
5,2,22,23,67.81017626752747,29.18999999999997,63.169490133270344,53.93999999999996,64.12993531134768,15.090000000000003
5,2,23,24,68.2930945413511,87.96999999999997,61.074724059232246,88.14999999999999,60.607221432470816,-29.950000000000006
