participant,repetition,start time,end time,hand coordination,hand delay,eye coordination,eye delay,overall coordination,overall delay
1,5,24,25,81.5953017582714,-9.32,65.08904362481405,221.04000000000002,65.90861007078513,-221.08
1,5,25,26,78.33293858552244,-123.41000000000001,60.817825885542476,312.49000000000007,55.68835662744138,-445.75000000000006
1,5,26,27,81.82676043088844,-29.470000000000006,65.09770057259546,220.85000000000005,66.87620678378869,-195.69
1,5,27,28,73.09840081668153,-196.03,62.55860407810736,-195.78,68.56344674180212,12.490000000000002
1,5,28,29,81.82974184609327,-30.330000000000005,64.12600603581195,-162.51000000000002,63.59814830718998,137.64000000000001
1,5,29,30,78.52943525957888,59.32,62.62975413565057,-194.08999999999997,56.657367020109064,286.63
1,5,0,10,93.43966069024559,-32.56000000000001,88.05749030344826,28.700000000000003,87.74400369528847,-29.330000000000005
1,5,10,20,93.25842056756957,-0.8900000000000001,87.90902337325144,79.63999999999999,87.84836987581735,-79.69999999999999
1,5,20,30,93.2441523539393,-62.52,87.91071911703904,-4.159999999999999,87.86396668373516,-62.96
1,5,0,30,96.10566119458916,-33.00000000000001,92.75778948588238,37.32000000000001,92.62606637783001,-62.51
2,1,0,1,63.250463711172486,348.38,68.36874016343573,237.40000000000003,73.96845869840803,129.25
2,1,1,2,78.9935455206829,121.58000000000001,78.46535026472996,87.61000000000001,76.17608405041528,20.970000000000006
2,1,2,3,76.86285539410727,155.69,77.05211338907884,37.56000000000001,75.98979588340387,87.36000000000001
2,1,3,4,81.33576930531889,45.540000000000006,75.79923659460165,-4.33,76.82942468390316,46.089999999999996
2,1,4,5,81.0745567187803,70.39000000000001,78.87164522097478,90.96,77.14839320206627,-31.820000000000007
2,1,5,6,80.89988137069629,76.96,74.75720244370666,162.61999999999998,76.10929107169395,-79.25999999999999
2,1,6,7,81.23040096574591,56.669999999999995,76.30295681322536,53.98999999999999,76.11232990053759,4.05
2,1,7,8,81.3207152600689,53.169999999999995,78.21081859073254,79.23,77.1407890879373,-29.210000000000004
2,1,8,9,78.44932822201763,-38.24,76.04699910870914,-37.50000000000001,77.14115605460756,-29.360000000000007
2,1,9,10,80.22665536247783,-4.6000000000000005,75.49658271486386,-20.520000000000003,76.11770801749309,4.12
2,1,10,11,81.31842108756621,50.01000000000001,75.81242953454709,-3.790000000000001,73.74053195337893,54.37000000000001
2,1,11,12,80.60908419543796,86.48,77.736416761443,111.48,75.48802859441783,-45.77
2,1,12,13,80.53155202452946,88.79999999999998,76.41869025010122,70.96000000000001,76.23112403605438,12.940000000000001
2,1,13,14,77.0875683507154,152.57999999999998,78.58672675605963,104.25000000000001,76.22928955409249,12.550000000000002
2,1,14,15,81.27832021270824,36.49,76.70125800514552,20.85000000000001,75.65208869089885,-12.430000000000001
2,1,15,16,80.86335340550923,15.030000000000003,75.68854049451018,-45.93,75.67211321828509,70.88
2,1,16,17,80.52212824085146,89.03,77.7013049124825,112.54,75.15633234353935,-53.99999999999999
2,1,17,18,80.08437091479396,101.70000000000002,76.34439856587385,72.93,75.49522930287634,-45.47000000000003
2,1,18,19,81.0168752899268,71.79,78.58755035074105,104.22000000000003,77.14074957648242,-29.220000000000002
2,1,19,20,81.19555319215365,61.239999999999995,77.02186488273959,129.1,75.18340190933375,-54.37999999999999
2,1,20,21,75.115343835411,180.79,72.96893622705882,-29.080000000000005,67.12550420845587,229.17000000000002
2,1,21,22,81.04102969293342,22.210000000000004,77.05273538136741,37.59,76.31955343714853,-37.74
2,1,22,23,70.86792304592471,-144.79,69.91967271210835,-162.55,76.22988876138692,12.630000000000003
2,1,23,24,81.08521300873221,69.72,72.03987341262271,-66.69000000000001,73.49629875464036,66.69000000000001
2,1,24,25,81.05210021209408,71.24000000000001,76.41674897184147,71.05,76.4384692927841,-4.34
2,1,25,26,78.46941438302937,-37.89,77.64218639756689,29.300000000000008,74.82243687027677,-70.91
2,1,26,27,77.4938939579526,-53.21,76.35767987175093,4.090000000000001,76.1253681539556,-78.89999999999999
2,1,27,28,79.38568421620552,-22.330000000000005,77.64117368317407,29.26000000000001,75.15192214967337,-54.129999999999995
2,1,28,29,72.49800043464087,-122.93,74.5659203826439,-79.47,77.14213711462801,-29.450000000000003
2,1,29,30,78.2076504583959,-42.09000000000001,49.98026923447972,-509.30999999999995,51.36768808931262,509.30999999999995
2,1,0,10,92.9373976425544,86.13,91.92620152955739,62.52,91.00108942289619,20.840000000000003
2,1,10,20,93.10105823326236,71.83999999999999,91.90252054838865,79.33,91.0244311551216,12.640000000000004
2,1,20,30,92.56325702243005,-15.420000000000002,89.65227716726515,-103.4,91.11358664205896,-90.19000000000004
2,1,0,30,95.97980271153615,51.17000000000001,95.3553536155556,90.11,94.9131891645813,-29.170000000000005
2,2,0,1,73.64275224916116,202.86,75.55644324323794,145.74000000000004,80.94813049212064,79.42
2,2,1,2,80.4222685256701,70.44,80.45726507180832,-37.480000000000004,78.82955710678803,120.9
2,2,2,3,80.58372740172668,55.349999999999994,79.62667144896012,-54.24999999999999,78.82279057473733,120.98
2,2,3,4,80.50153045859261,39.02,81.1440038702828,-12.76,81.86147440399833,37.52
2,2,4,5,79.77317716683493,94.66000000000001,75.49581275787652,146.62,80.81493232731609,-3.680000000000001
2,2,5,6,78.65429001489318,122.61000000000001,77.78190458595974,112.59000000000002,81.20898138003665,71.06000000000002
2,2,6,7,76.87868187962046,156.48999999999998,78.13084072202237,104.06000000000002,81.70845413449487,45.960000000000015
2,2,7,8,80.05341418690833,6.6000000000000005,81.34808215730386,12.630000000000003,80.80282639295353,-4.159999999999999
2,2,8,9,75.44732588492114,-79.39,78.1554859520184,-79.22000000000001,80.25740461850563,-21.100000000000005
2,2,9,10,67.39352339365139,-194.25,73.57212159965391,-145.87000000000003,79.48636364676499,-37.290000000000006
2,2,10,11,72.05752605612885,-126.65,80.67986485091411,-24.65,77.5331175942827,-68.26000000000002
2,2,11,12,74.23391261837162,-96.49000000000001,79.23388377507649,-62.330000000000005,74.59539080755388,-112.57000000000001
2,2,12,13,80.17536670431586,10.980000000000004,76.75303193913462,129.44000000000003,72.82777755475519,-137.11
2,2,13,14,77.82794316883621,135.38000000000002,73.309772207596,179.24,78.58925419599856,-54.099999999999994
2,2,14,15,80.52561441135502,63.97,81.34756059858411,12.280000000000003,81.71191242017105,45.860000000000014
2,2,15,16,80.38916538556707,26.830000000000002,75.95604994976118,-112.69000000000001,77.6702477551884,137.72
2,2,16,17,80.57880048199857,42.75000000000001,79.64466925088537,-53.870000000000005,80.96069207536432,78.97
2,2,17,18,80.0253609581689,5.540000000000001,80.84258779133197,36.87,79.47465698499302,-37.510000000000005
2,2,18,19,80.57217443312612,46.13000000000001,78.95416999644422,87.3,79.48326219286142,-37.35
